time,gpu-id,gpu_util_percent,mem_util_percent,mem_util_MB,mem_free_MB,mem_total_MB,phase,epoch,step
1768162514.8252635,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162514.927827,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162515.0310066,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162515.133564,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162515.2356143,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162515.3377314,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162515.439938,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162515.5420551,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162515.6442084,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162515.7461483,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162515.8483262,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162515.9512177,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162516.0545979,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162516.1568964,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162516.2592626,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162516.36146,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162516.4644716,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162516.5667596,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162516.6690354,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162516.7712262,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162516.8737438,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162516.976049,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162517.0784173,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162517.1806335,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162517.2828636,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162517.3850427,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162517.4871109,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162517.589123,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162517.691062,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162517.7931979,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162517.8954687,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162517.9981403,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162518.1002395,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162518.2024782,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162518.3048048,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162518.4069908,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162518.5092967,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
